Product URL,Product Name,Price,Rating,Number of Reviews,Description,ASIN,Product Description,Manufacturer
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NjQ5MTY2MzI0ODU5NzM4OjE2ODUxNzI4NTk6c3BfYXRmOjIwMTE3Nzk1ODczODk4OjowOjo&url=%2FMOKOBARA-Backpack-Leather-Resistant-College%2Fdp%2FB0BR7N3KF4%2Fref%3Dsr_1_1_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685172859%26sprefix%3Dba%252Caps%252C283%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1%26smid%3DA2ZJIE4OXD710M,"MOKOBARA Backpack 15.5"" Inch Laptop Backpack For Women (16 litres ) Improved (2022 - Model)","2,629",4.3 out of 5 stars,168 ratings,"Care Instructions: Wipe with Damp ClothCRAFTED WITH INDUSTRY BEST PREMIUM MATERIALS: Materials: Vegan leather and nylon fabric, Casing: Soft, Colour: Black, Water resistant: YesPADDED LAPTOP COMPARTMENT AND MAXED OUT STORAGE: Dimension: 29 x 14 x 40 cm, Capacity: 16L, Fits up to a 15.4” laptopMOST FEATURE RICH BACKPACK: Vegan leather trims, Padded shoulder straps, Easy length adjustment buckle & strap lock, Hidden expandable side water bottle pocket, Luggage sleeve.HIDDEN MAGNETIC POCKET: Snaps close and stores your phone/passport for quick accessMORE REASONS TO LOVE YOUR MOKOBARA: Warranty type: 12 Months, Register warranty on (mokobara.com/warranty), get in touch with us @7975298840 (10:30AM - 5:30PM MON-FRI)",B0BR7N3KF4,,MOKOBARA
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNTUxOTMwMDI0MjIxMzE5OjE2ODUxNzI4Nzk6c3BfYXRmOjIwMTE3Nzk1ODcxNjk4OjowOjo&url=%2FMokobara-Transit-Backpack-Laptop-Sunray%2Fdp%2FB09V7R98XC%2Fref%3Dsr_1_2_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685172879%26sprefix%3Dba%252Caps%252C283%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,MOKOBARA The Transit Backpack Laptop Bag for Men and Women,"2,309",4.5 out of 5 stars,592 ratings,"Care Instructions: Wipe with Damp ClothCRAFTED WITH INDUSTRY BEST PREMIUM MATERIALS: Materials: Vegan leather and nylon fabric, Casing: Soft, Colour: Light Brown, Water resistant: YesMOST FEATURE RICH BACKPACK: Front bucket pocket: Retractable key holder, Card holder, Slip pockets, Zippered pocket, Flat opening tech compartment: 5 pockets to store all your tech accessories, Padded laptop compartment with lock strap, Fits up to a 16” laptopINDUSTRY BEST FUNCTIONAL BACKPACK: 2 Hidden bottle/umbrella pocket, Hidden magnetic passport pocket, 10 thoughtfully designed pockets, Luggage sleeve, Silicon grab handle, Padded shoulder straps, Easy length adjustment bucklesMAXED OUT STORAGE: Dimension: 48 x 31 x 16 cm, Capacity: 24LMORE REASONS TO LOVE YOUR MOKOBARA: Warranty type: 12 Months, Register warranty on (mokobara.com/warranty), get in touch with us @7975298840 (10:30AM - 5:30PM MON-FRI)",B09V7R98XC,,MOKOBARA
https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B084JGJ8PF/ref=sr_1_3?crid=2M096C61O4MLT&keywords=bags&qid=1685172898&sprefix=ba%2Caps%2C283&sr=8-3,Wesley Milestone 2.0 Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18 inches) (Compatible with 39.62cm(15.6inch laptop) 30 L (Blue & black),"2,929",4.3 out of 5 stars,"10,948 ratings","30L Capacity: The Backpack has a padded laptop compartment that can fit 15.6 inch laptop. It can also accommodate essentials such as a Lunch box, Charger, Tablet, Books, Power Bank, Wallet, and Sunglass.Multi-Level Organizer: The backpack has a front zipper pocket for the ID card, Sanitizer, House keys, Pen. First compartment with pockets for the earphones, pens, notebook, Fitness Band. Spacious second compartment for all your electronics.Ergonomic Design: Thick cushioning around the shoulders and on the back panel makes the backpack super light and comfortable on the move. “S” Shaped shoulder strap distribute the weight of the backpack across your upper body.Made In India: Wesley Business Casual Backpack is fully manufactured in India and pass through stringent quality tests and checks1 Year Warranty: The Wesley Business casual backpack comes with 1 year of warrantyWater Resistant Material: Advanced IPX4 coating on the material ensures resistance to water entering from any direction.",B084JGJ8PF,,Wesley
https://www.amazon.in/American-Tourister-AMT-SCH-02/dp/B07CJCGM1M/ref=sr_1_4?crid=2M096C61O4MLT&keywords=bags&qid=1685172919&sprefix=ba%2Caps%2C283&sr=8-4,American Tourister 32 Ltrs Black Casual Backpack (AMT FIZZ SCH BAG 02 - BLACK),"4,499",0 out of 5 stars,"54,228 ratings","Laptop Compatibility: No, Strap Type: Adjustable, Trolley Support: No. With Rain Cover : NoOuter Material: Polyester, Color: BlackWater Resistance: Water resistant , not WaterproofCapacity: 32 liters; Dimensions: 31.5 x 22 x 49.5 CentimetersNumber of Wheels: 0, Number of compartments: 3Warranty type: Manufacturer; 1 year International warranty valid for 1 year from the original date ofMesh pockets on both sides to accommodate your sipper or bottle and umbrellaMesh Padding on back & shoulder strap to provide comfort & better back support",B07CJCGM1M,,American
https://www.amazon.in/Skybags-Brat-Black-Casual-Backpack/dp/B08Z1HHHTD/ref=sr_1_5?crid=2M096C61O4MLT&keywords=bags&qid=1685172935&sprefix=ba%2Caps%2C283&sr=8-5,Skybags Brat Black 46 Cms Casual Backpack,"5,999",0 out of 5 stars,"4,558 ratings","Combination of functional & safety features in stylish design, Soft mesh back with 8 mm foam padded 2 Main Compartment, 1 Slip In Pocket inside the bag, Printed Design, Mesh bottle holder on the side,Water Resistance Level: Not Water ResistantSize: 35 x 13 x 46 cms",B08Z1HHHTD,"Ideal for a college student who does not carry a lot of books or laptop to college. Very stylish, slim and feature loaded Backpack",Skybags
https://www.amazon.in/School-Backpack-Cartoon-Travel-Toddler/dp/B08WWG91Q3/ref=sxin_16_trfob_0_B08WWG91Q3?content-id=amzn1.sym.aa46410f-8156-4270-bbdf-247d793e0b26%3Aamzn1.sym.aa46410f-8156-4270-bbdf-247d793e0b26&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B08WWG91Q3&pd_rd_r=0a8788eb-9425-4096-976e-012bf6e3b7fa&pd_rd_w=AcekI&pd_rd_wg=PFgfa&pf_rd_p=aa46410f-8156-4270-bbdf-247d793e0b26&pf_rd_r=S9Q35AQQK6H9PH2N1B5M&qid=1685172951&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ba%2Caps%2C283&sr=1-1-cc7a04fe-cc55-42ad-b883-1b910070c86a,"American Tourister VALEX BLACK LAPTOP BACKPACK 28 Ltrs,Volume, LAPTOP COMPARTMENT, BOTTLE POCKET, FRONT ORGANIZER",598,0 out of 5 stars,4 ratings,"DIMENSION: 15 X 3.5 X 12 Inches / 38 X 8 X 30 Cm (WxLxH) | Weight: 0.32 Kg/ 0.7 Lb | Front Pocket: 12 X 9 Inch / 30 X 23 Cm (WxH) | Soft Adjustable & Breathable Shoulder Straps: 8-20.8 Inch / 20-53 Cm.DESIGN: Made Of Super Soft Plush Material And High Quality Smooth Zipper Accessories. Small Backpack Suitable For Toddler Baby Kids Girl And Boy Between 1-6 Years Old.PRODUCT MATERIAL: Made With High Quality Non-Toxic Soft Plush Material. Lightweight But Tear Resistant For Little Kids To Carry, Easy To Clean, Strong & Durable. It Has Sturdy, Non-Slip, And Comfortable Top Loop Handle As Well As Adjustable Straps At Its Back. Very Safe, Practical And Comfortable For Kids.USAGE: This Kids Backpack Bag Is Perfect For School Bag, Travelling Bag, Carry Bag, Picnic Bag, Teddy Bag. Enough Space For Children's Stuffs Like Toys, Foods, Napkin, Fruits, Small Books, Pencils And Other Daily Items.GREAT GIFT: Cute And Cool Animal Toddler School Backpacks, Great Gift For Kids With Lovely Animal Attractive Design, Perfect For Children Going Out For Travel, Preschool And Daycare Center.",B08WWG91Q3,"Blue Tree Cute Kids Backpack Is A Perfect Backpack For Toddlers Or Kids Headed To Preschool, Daycare, Hiking, And Day Trips. This Bag Is Made Up Of High-Quality Finest Material Which Is Soft To Touch, Cute And Adorable, Perfect-Size For Little Ones, This Perfectly-Sized Zoo Pack Feature A Friendly Animal Face, Top Hanging Loop, Crafted Details. The Cartoon Backpack Is The Best Gift For Kids. Every Little Kid Wants Cute, Cool Animal Toddler Backpacks. Lovely Animals Attractive Design, Bright And Multi-Color. It Is Very Soft And Lightweight. The Super Lightweight Makes Your Kids Easy To Carry Around. The Padded Shoulder Straps Are Also Adjustable, Making Them Comfy For Little Shoulders.",American
https://www.amazon.in/MosQuick%C2%AE-Drawstring-Organizing-Stationery-multipurpose/dp/B09SB42QFQ/ref=sxin_16_trfob_1_B09SB42QFQ?content-id=amzn1.sym.aa46410f-8156-4270-bbdf-247d793e0b26%3Aamzn1.sym.aa46410f-8156-4270-bbdf-247d793e0b26&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B09SB42QFQ&pd_rd_r=95f1b3f6-0460-4662-acab-bd7e28367fd1&pd_rd_w=im7T1&pd_rd_wg=WuUiO&pf_rd_p=aa46410f-8156-4270-bbdf-247d793e0b26&pf_rd_r=A0PM6BY6GDGTBRM72EHS&qid=1685172974&sbo=EO%2BcdOgoisx3waG5xqcZQA%3D%3D&sprefix=ba%2Caps%2C283&sr=1-2-cc7a04fe-cc55-42ad-b883-1b910070c86a,"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls","1,199",0 out of 5 stars,58 ratings,"MULTIPLE USAGE: Drawstring plastic bag is designed in a way to be useful for many functions. Use it as drawstring shoe bag, clear gift bags for favors, traveling. Pack everything in clear plastic bags (packing toys, stationery, shoes, clothes, cosmetics) and keep it safely and comfortably!PLASTIC TRAVEL BAGS: Travel shoe bags for packing are unprinted and feature impressive durability, so you can use clear drawstring bag as main means of storing for personal and business purposes.HIGH QUALITY MATERIAL- The PE storage bags are made of high quality Chlorinated Polyethylene (CPE) sheet which is famed for its good features . the translucent feature helps us to easily view what is inside the bagKEY FEATURES- Package Includes 2 Pcs Travel Plastic Bags , the quality drawstring plastic bags have flat edges with a 16"" height and 11"" width plus an extra 2"" bottom gusset.it has 2 cotton strings to pull and secure the bag and the contents.CONVENIENT TO USE- Each drawstring bag comes with two flat satin drawstrings on both ends, making the bags open or close conveniently,and you can also be easy to carry your items in them with the strings.",B09SB42QFQ,,FUR
https://www.amazon.in/Backpack-Toddler-Animal-Cartoon-Travel/dp/B09H3H3898/ref=sxin_16_trfob_2_B09H3H3898?content-id=amzn1.sym.aa46410f-8156-4270-bbdf-247d793e0b26%3Aamzn1.sym.aa46410f-8156-4270-bbdf-247d793e0b26&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B09H3H3898&pd_rd_r=b5703fc3-5f53-4e03-bfe3-c653fa735cbd&pd_rd_w=MpInY&pd_rd_wg=jvcNq&pf_rd_p=aa46410f-8156-4270-bbdf-247d793e0b26&pf_rd_r=6REV55ERANWG07YPRG0S&qid=1685172992&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ba%2Caps%2C283&sr=1-3-cc7a04fe-cc55-42ad-b883-1b910070c86a,ADISA 15.6 inch Laptop Backpack Office Bag College Travel Back Pack 32 Ltrs (z-Navy Blue),669,0 out of 5 stars,85 ratings,"?DIMENSION:15x3.5x12inch/38x8x30cm(WxDxH).Weight:0.32kg/0.7lb. Front Pocket:12x9inch/30x23cm(WxH) Soft adjustable & breathable shoulder straps:8inch-20.8inch/20cm-53cm. <br>? CUTE DESIGN:Made of super soft plush material and high quality smooth zipper accessories. Small backpack suitable for toddler baby kids girl and boy between 1-6 years old. <br>? SPACIOUS:The toddler backpack presents a main compartment with cotton interior, which is large capacity and long-lasting. Perfectly for keeping and organizing books, toys, pencils and snacks, etc. With the matching pullers and smooth zippers, children could open and close the backpack easily. The front pocket is for keeping the small stuffs easy to reach. <br>? Material:Non-Toxic And Soft Fabric good quality and Washable Soft And Cuddly Filling, Made By India And Embroidery Bag; ? Great Gift:Cute and Cool animal toddler school backpacks, Great Gift for kids with Lovely animal attractive design, Perfect for children going out for travel, preschool and Daycare center. <br>Closure Type: Buckle <br>",B09H3H3898,,ADISA
https://www.amazon.in/Blue-Tree-Velvet-Nursery-Travelling/dp/B07XJHP2C7/ref=sxin_16_trfob_3_B07XJHP2C7?content-id=amzn1.sym.aa46410f-8156-4270-bbdf-247d793e0b26%3Aamzn1.sym.aa46410f-8156-4270-bbdf-247d793e0b26&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B07XJHP2C7&pd_rd_r=94eb33ca-1120-4673-ae28-ee7e4cdc80aa&pd_rd_w=dQRj7&pd_rd_wg=nWplu&pf_rd_p=aa46410f-8156-4270-bbdf-247d793e0b26&pf_rd_r=3GPYYX8H8TPXQ4HX4X61&qid=1685173012&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ba%2Caps%2C283&sr=1-4-cc7a04fe-cc55-42ad-b883-1b910070c86a,"American Tourister VALEX BLUE LAPTOP BACKPACK 28 Ltrs,Volume, LAPTOP COMPARTMENT, BOTTLE POCKET, FRONT ORGANIZER",448,0 out of 5 stars,"1,519 ratings","Non-Toxic and Soft Fabric Made from Safe Materials to be used by Kids.; Soft And Cuddly Filling Printed work<br> <br>Premium quality light Weight MINIONS bag especially for Kindergarten boys and girls baby. Suitable for 2 to 5 Years Kids.<br> <br>Adjustable strap and enough space for children's things like toys, lunch box, fruits, small books, pencil box and other stationery items<br> <br>Very Attractive To Make You Have A Good Feeling All The Time, Gift this soft, smooth and cuddly teddy as a great gift to your loved one<br>; Closure Type: Zipper; Special Features: Lightweight <br>Water Resistance Level: Water Resistant <br>",B07XJHP2C7,,American
https://www.amazon.in/Amazon-Brand-Canvas-printed-stylish/dp/B0BX3PW42J/ref=sxin_16_trfob_4_B0BX3PW42J?content-id=amzn1.sym.aa46410f-8156-4270-bbdf-247d793e0b26%3Aamzn1.sym.aa46410f-8156-4270-bbdf-247d793e0b26&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B0BX3PW42J&pd_rd_r=84dc591b-91b0-45f9-89d7-e35208d60aa3&pd_rd_w=rwHPz&pd_rd_wg=UjRZy&pf_rd_p=aa46410f-8156-4270-bbdf-247d793e0b26&pf_rd_r=YGVW0Z7M6HK4515CY6YK&qid=1685173029&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ba%2Caps%2C283&sr=1-5-cc7a04fe-cc55-42ad-b883-1b910070c86a,"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",294,4.5 out of 5 stars,2 ratings,"Printed Canvas tote bag for WomenOuter material: canvas, inner material: SatinSize- 15x16 inchesStrap type: double handle, closure type: Zipper1 big compartmnet with 1 inner pocket",B0BX3PW42J,"Stylish Bags: Amazon Brand - Umi presents an affordable range of chic, stylish and classy bags. Perfect Look: Designed for the modern woman, we use a variety of trendy and traditional prints that make you and your bag stand out in the crowd. Colourful: Classic colour combinations as well as mix and match of hip patterns make these bags ideal for any occasion. Occasion: be it work, college,travel, event or a party, there is a perfect bag for everything and everyone. Long Lasting: Comfortable and Spacious, light to hold and long lasting, our line of fashionable fatty bags and totes are a must have in any wardrobe Available in beautiful prints, eye catching embroidery and brilliant colours, our bags complement your clothes and accentuate your accessories.Available in beautiful prints, eye catching embroidery and brilliant colours, our bags complement your clothes and accentuate your accessories.",FUR
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MjczODg5MjUzMTYxMDU2OjE2ODUxNzMwNjE6c3BfYXRmX25leHQ6MjAxMTAxODE1MTExOTg6OjA6Og&url=%2FMOKOBARA-TSBPK12CND22001-Backpack-Modern-Love%2Fdp%2FB08T1769X9%2Fref%3Dsr_1_17_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685173061%26sprefix%3Dba%252Caps%252C283%26sr%3D8-17-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"MOKOBARA Backpack 15.5"" Inch Laptop Backpack For Women (16 litres ) Improved (2022 - Model)",384,4.3 out of 5 stars,168 ratings,"CRAFTED WITH INDUSTRY BEST PREMIUM MATERIALS: Materials: Vegan leather and nylon fabric, Casing: Soft, Colour: Pink and Grey, Water resistant: Yes <br>PADDED LAPTOP COMPARTMENT AND MAXED OUT STORAGE: Dimension: 29 x 14 x 41 cm, Capacity: 16L, Fits up to a 15.4” laptop <br>MOST FEATURE RICH BACKPACK: Vegan leather trims, Padded shoulder straps, Easy length adjustment buckle & strap lock, Hidden expandable side water bottle pocket, Luggage sleeve. <br>HIDDEN MAGNETIC POCKET: Snaps close and stores your phone/passport for quick access; MORE REASONS TO LOVE YOUR MOKOBARA: Warranty type: 12 Months, Register warranty on (mokobara.com/warranty), get in touch with us @7975298840 (10:30AM - 5:30PM MON-FRI) <br>Compartment Description: Up To 16 Inches; Pattern Name: Solid; Color Name: Modern Love; Lining Description: Polyester; Closure Type: Zipper; Warranty Description: 12 Months Warranty; Age Range Description: Adult <br>",B08T1769X9,,MOKOBARA
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNjgzODI0NTgyOTY4MDg6MTY4NTE3MzA4MjpzcF9hdGZfbmV4dDoyMDExNjg3OTE2OTk5ODo6MDo6&url=%2FRed-Lemon-Multifunctional-Waterproof-Anti-Thief%2Fdp%2FB0B12VF374%2Fref%3Dsr_1_18_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685173082%26sprefix%3Dba%252Caps%252C283%26sr%3D8-18-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Red Lemon BANGE Multifunctional Waterproof Anti-Thief Sling Bag with USB Charging (Blue),437,4.3 out of 5 stars,146 ratings,"➧ PREMIUM MATERIAL: This multifunctional sling bag is made of high quality water resistant and scratchproof polyester material. The hardware such as zippers, pullers are wear resistant, smooth, of premium quality and durable.➧CONVENIENT STORAGE: Graceful curved design with a professional look and pure texture. A well arranged spaced compartment with soft sleeve to carry a Tablet, iPad. Spacious enough to store office accesories, mobile, charger, headphones, pens,wallet etc. One hidden pocket at the side to fit waterbottle or folding umbrella. Back pocket to hold money, cards, wallet. Adjustable shoulder straps for better handling. Hidden cards pocket on the strap. Comfortable sturdy handle to easy carry.➧ ANTI- THEFT LOCK: A built-in anti theft password lock for added level of security.➧ USB FEATURE : External USB port with built-in charging cable enables convenient charging by connecting your power bank with your electronic devices.➧ SIZE & COMFORT : Dimensions: 18cms x 10 cms x 34 cms (LxWxH). Capacity: 6 Lit Weight : 0.46 Kg. This single shoulder unisex sling bag is perfect to be carried for travel and office. Honeycomb anti sweat design for better air permeability. Ergonomics design with soft padding for maximum back support.",B0B12VF374,,Red
https://www.amazon.in/Gear-Black-Laptop-Backpack-LBPASPIRE0104/dp/B075MK4TXP/ref=sr_1_19?crid=2M096C61O4MLT&keywords=bags&qid=1685173099&sprefix=ba%2Caps%2C283&sr=8-19,Gear Aspire 30L Water Restant Office Laptop Bag/Backpack for Men/Women/(Black),"2,929",4.3 out of 5 stars,"5,603 ratings","Outer Material: Polyester, Color: BlackWater Resistance: Water resistantCapacity: 30 liters; Dimensions: 50 cms x 34 cms x 18 cms (LxWxH); Number of compartments: 2Laptop Compatibility: Yes, Laptop Size: 17, Strap Type: Adjustable,Closure Type: Zipper; Pocket Description: Utility Pocket; Special Features: Laptop Compartment; Age Range Description: Adult; Style Name: Traditional Backpacks",B075MK4TXP,,Gear
https://www.amazon.in/Half-Moon-Resistant-Backpack-Compartment/dp/B0BJ32LQ6X/ref=sr_1_20?crid=2M096C61O4MLT&keywords=bags&qid=1685173119&sprefix=ba%2Caps%2C283&sr=8-20,Half Moon Large 37L Laptop Bag Backpack for menं Women Boys and Girls Luggage Travel Bags with 17.3 inches Laptop Compartment & Rain Cover,"4,499",0 out of 5 stars,"2,770 ratings","This lightweight and spacious laptop bag with 3 compartments contains a dedicated 360 degree protected laptop compartment (up to 17""), so you can you can transport your tech with peace of mind. A Spacious second compartment for essentials like books and files, and a third compartment for extra items. Also features padded shoulder straps and side pockets for water bottles.Carry your books and belongings with ease with this comfortable and durable bagpack! Featuring wide, padded, and adjustable shoulder straps and a padded back, this backpack can handle even heavy loads. Made with strong yet lightweight polyester fabric and heavy-duty zippers, it's built to last. Plus, it comes with a rain cover, perfect for those rainy school or college days.Make a statement on your next trip with our smart and stylish backpack! With a trendy and athletic design, this multipurpose backpack is the perfect combination of style and adventure. Your trips, travel experience cannot get completed without this amazing trekking backpack.Experience enduring and long-lasting performance with our backpack! Made with highly durable material, this backpack is suitable for all weather conditions, including heavy rains and extreme heat. It not only keeps your belongings safe but also resists damage to itself. So, don't settle for anything less.FEATURES: Rain Cover, upto 17 inch Laptop compartment, Internal Organiser(Small Pockets), Strong and durable zippers, Adjustable Shoulder Handles (Straps) , 2 Bottle/Umbrella holders , Padded Handle , Padded Laptop Compartment , Ergonomic Design, Reflector Logo, etc",B0BJ32LQ6X,"This backpack is lightweight water-resistant, capacity of approx 37 Ltr, has a soft and ventilated back panel, and is perfect for carrying all your necessities. Adjustable and breathable padded shoulder strap to meet different requirements for both men and women; made from highly rip and water-resistant polyester fabric, provide strengthen and long-lasting performance; roomy enough for your traveling requirements also having a Rain cover.",Half
https://www.amazon.in/Lenovo-15-6-Inches-Everyday-Backpack/dp/B08R7RPVJF/ref=sr_1_21?crid=2M096C61O4MLT&keywords=bags&qid=1685173145&sprefix=ba%2Caps%2C283&sr=8-21,"Lenovo 15.6"" (39.62cm) Slim Everyday Backpack, Made in India, Compact, Water-resistant, Organized storage:Laptop sleeve,tablet pocket,front workstation,2-side pockets,Padded adjustable shoulder straps","1,899",4.4 out of 5 stars,"3,049 ratings","Slim, compact & sturdy: Minimal and compact design for professionals: Joint material design, durable, water-resistant polyester material. The padded shoulder straps, handle, and back panel provides protection and all-day comfortSmooth zippers that never jam or breakStyle meets Function: Minimal & compact design, stores and protects laptops up to 15.6-inches. Ideal for students and professionals looking for a stylish and compact backpack for daily useSpacious storage with easy organization: Inside, you'll find a laptop sleeve, a tablet pocket, a roomy front workstation, and two side pockets for quick access to your other essentialsThe padded shoulder straps, handle, and back panel provides protection and all-day comfort.",B08R7RPVJF,,Lenovo
https://aax-eu.amazon.in/x/c/RGmW4iNH9ptVkPdnjnNJOZoAAAGIXCXY2gMAAAH2AQBvbm9fdHhuX2JpZDEgICBvbm9fdHhuX2ltcDEgICBSrnLb/https://www.amazon.in/Sirona-Sanitary-Napkin-Diapers-Disposal/dp/B01NAZVN8M/ref=sxin_16_sbv_search_btf?content-id=amzn1.sym.dd4190ca-547b-4d33-8ede-575500afc57e%3Aamzn1.sym.dd4190ca-547b-4d33-8ede-575500afc57e&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B01NAZVN8M&pd_rd_r=b00f7fed-6c8a-4f88-9417-ba98d643cd20&pd_rd_w=fpg7y&pd_rd_wg=u14M9&pf_rd_p=dd4190ca-547b-4d33-8ede-575500afc57e&pf_rd_r=Z95B6HQAZ8HYMYZ6MWVE&qid=1685173164&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ba%2Caps%2C283&sr=1-17-69854b2b-eed5-48c0-8a3b-ed25f92e9cd8,"Sirona Sanitary Disposable Bags - 75 Bags for Discreet Disposal of Tampons, Condoms, Diaper, Sanitary Pads, Panty Liner and Personal Hygiene Waste","1,099",4.5 out of 5 stars,"2,833 ratings","100% OXO-BIODEGRADABLE: The materials used to make these bags are 100% eco-friendly. They are oxo-biodegradable which means that they break down in the open environment like nature’s wastes but quicker and without leaving any toxic residues or plastic fragments behind.TEAR-RESISTANT: Sirona’s ‘I Love Clean’ Disposable Sanitary Bags are made using extra-durable plastic. It has thick double seams to hold your waste in- without ending up with rips and tears.SUPER-SEALED: The Sirona Sanitary Disposal Bags come with built-in glue which seals perfectly. The leak-proof design keeps the bacteria and wetness where it belongs making your surroundings safe and hygienic.MULTIPURPOSE: These oxo-biodegradable bags from Sirona are large enough for the hygienic and sanitary disposal of used feminine hygiene items, baby diapers, adult diapers, wet wipes and the disposable PeeBuddy.ODOUR-LOCK: Lock the smells of your waste in- just stick and seal to cancel out any unpleasant odours that have the possibility of emanating from these disposable bags. This is perfect for when you are travelling and can’t bin the waste.",B01NAZVN8M,"Now Bigger & Better! Worried about disposing your Sanitary & Intimate Products? Made in India, 'I Love Clean' by SIRONA are Cute Oxo BioDegradable Disposable Sanitary Bags & are best for Hygienic Disposal of Intimate Care Products (Sanitary Pads, Tampons, Panty Liners, Baby Diapers, Condoms, PeeBuddy) or General products (which need discreet disposal). No More Black Plastic Bags, No More Newspaper. Now use I LOVE CLEAN. The bags are tear resistant and seal perfectly to ensure zero bad odour or leakage.",Sirona
https://www.amazon.in/GEAR-Black-Blue-Backpack-years/dp/B019HA8AYG/ref=sr_1_22?crid=2M096C61O4MLT&keywords=bags&qid=1685173189&sprefix=ba%2Caps%2C283&sr=8-22,Gear CarryOn 16L Foldable Water Resistant School Bag//Backpack/College Bag for Men/Women - Blue Black,749,0 out of 5 stars,"6,453 ratings","Outer Material: Polyester, Color: Black and Yellow.Ideal for 3-5 year old children.Wear Resistant: Wear resistant, Stain resistant, Water Resistance: Water resistant; Dimensions: 49 cms x 33 cms x 10 cms (LxWxH)Number of compartments: 1; Compatible Laptop Size : 15.4Warranty Type: Manufacturer; 1 Year from the date of purchasePocket Description: Utility Pocket; Color Name: Black And Blue; Age Range Description: Adult; Closure Type: Zipper",B019HA8AYG,,Gear
